num_stocks,max_stock_weight,top3_concentration,total_weight_drift,portfolio_return,portfolio_volatility,sector_concentration,days_since_last_rebalance,market_return_30d,market_volatility_30d,market_drawdown_90d,market_trend,rebalancing_label
15,0.099143,0.288939,0.293045,0.168298,0.011524,0.179162,195,0.051634,0.007112,0.0,1,0
5,0.668319,0.969151,1.057767,-0.055981,0.005,0.668319,98,-0.048384,0.011326,-0.067316,0,0
42,0.027491,0.082071,0.071609,0.194675,0.010358,0.198839,172,0.015288,0.006855,-0.027489,1,1
13,0.105649,0.300907,0.224363,0.068441,0.013912,0.222948,151,0.009689,0.008077,-0.029746,1,1
6,0.578608,0.97475,1.187376,0.127074,0.005963,0.578608,95,0.099723,0.007222,-0.022142,1,1
4,0.668962,0.913375,0.837923,0.045904,0.008326,0.668962,179,-0.022932,0.010223,-0.032873,1,1
24,0.05972,0.169605,0.172502,0.334416,0.039278,0.203768,192,0.01095,0.011423,-0.01858,0,1
5,0.558032,0.994538,1.117105,-0.019071,0.000635,0.558032,188,-0.053003,0.007065,-0.099266,0,1
4,0.653369,0.981198,0.893523,0.217726,0.001218,0.687805,144,0.038392,0.005148,-0.001158,1,0
23,0.053812,0.159364,0.132528,0.06357,0.003732,0.297494,71,0.02607,0.006828,0.0,1,1
5,0.459408,0.788996,0.548099,0.020574,0.004386,1.0,130,0.068673,0.009174,0.0,1,1
14,0.105492,0.278055,0.149123,0.143075,0.024071,0.383827,111,0.089534,0.014535,0.0,1,1
24,0.051918,0.152416,0.111054,0.206592,0.007949,0.163675,164,0.029528,0.005693,-0.00168,1,1
14,0.097295,0.288093,0.226798,0.099867,0.021189,0.210576,143,-0.0016,0.010987,-0.004372,0,0
7,0.766324,0.953761,1.246933,0.007342,0.000959,0.766324,24,0.009822,0.009983,0.0,1,0
6,0.323462,0.667064,0.371803,0.002149,0.000559,0.453304,52,0.005687,0.006758,-0.018585,1,0
8,0.537232,0.776604,0.86676,0.093371,0.009587,0.603282,99,0.029858,0.006086,-0.003869,0,1
31,0.038911,0.114112,0.089419,0.125234,0.011201,0.192522,169,-0.006524,0.007786,-0.015266,1,0
16,0.090037,0.24015,0.136647,0.078404,0.00508,0.217883,62,-0.004553,0.015618,-0.051294,1,1
11,0.212658,0.417762,0.292208,-0.008145,0.002013,0.237927,15,-0.115628,0.013793,-0.137321,0,1
4,0.33146,0.834359,0.21697,0.175619,0.005223,0.33146,196,0.017546,0.006145,-0.013673,1,0
4,0.422858,0.963921,0.679521,0.09566,0.00026,0.422858,153,0.045998,0.0055,-0.00931,1,0
7,0.337996,0.817623,0.778104,0.044264,0.004022,0.350655,46,0.045898,0.008809,-0.028175,1,0
10,0.135685,0.379848,0.187983,0.183604,0.004943,0.244163,175,0.066737,0.005422,-0.001415,1,1
4,0.424015,0.860779,0.348031,0.143985,0.021053,1.0,157,0.011306,0.008625,-0.008449,1,0
15,0.082317,0.244937,0.132836,0.046588,0.004131,0.270844,150,-0.004136,0.005285,-0.011162,1,0
13,0.227052,0.468272,0.584,0.06312,0.35165,0.307766,104,0.010449,0.04242,-0.248239,0,0
24,0.06175,0.178194,0.190227,0.038673,0.006564,0.22646,197,0.070823,0.006007,-0.008129,1,0
3,0.619871,1.0,0.573076,-0.058632,0.010891,0.619871,181,-0.03315,0.009107,-0.072791,0,1
16,0.084752,0.235412,0.142764,0.238143,0.042622,0.196864,237,0.015201,0.008812,-0.013224,1,0
14,0.095968,0.269593,0.162663,0.010243,0.019634,0.324584,221,-0.032265,0.009762,-0.111015,0,0
4,0.472329,0.907964,0.486499,0.009749,0.000499,1.0,216,0.064994,0.006264,-0.009125,1,0
12,0.154408,0.366395,0.274529,0.04811,0.001791,0.214552,50,0.044548,0.00477,0.0,1,0
5,0.794481,0.949844,1.188961,0.078633,0.002797,0.794481,123,-0.008762,0.00628,-0.024648,1,1
9,0.710447,0.861796,1.198671,0.250753,0.00558,0.710447,46,0.099048,0.009399,0.0,1,1
24,0.053224,0.153563,0.122723,0.095703,0.014961,0.202801,183,0.078509,0.009084,0.0,1,0
5,0.298044,0.780242,0.360484,0.079329,0.006942,1.0,102,0.058075,0.009309,0.0,1,1
12,0.115406,0.301115,0.114227,0.337256,0.013942,0.239384,147,0.065633,0.00914,0.0,1,0
9,0.152033,0.43489,0.220831,0.015762,0.004001,0.327887,120,0.018148,0.008673,-0.0527,0,0
36,0.038298,0.108444,0.137975,0.212666,0.036509,0.173108,172,0.048143,0.015314,0.0,1,1
5,0.364021,0.944078,0.688155,0.170663,0.003718,0.364021,94,0.058173,0.008191,0.0,1,0
6,0.34357,0.78446,0.568919,0.093211,0.004113,0.34357,101,0.008695,0.006924,-0.002068,1,0
7,0.728128,0.978093,1.339759,0.022351,0.00125,0.728128,88,0.043914,0.004926,-0.020426,1,1
20,0.075921,0.216442,0.235379,-0.122916,0.02725,0.216331,99,-0.091717,0.014516,-0.125782,0,1
31,0.037276,0.110404,0.05906,0.065052,0.004494,0.2297,155,0.082519,0.006852,0.0,1,0
11,0.121897,0.344954,0.171358,0.121659,0.002587,0.243532,150,0.038161,0.006118,-0.001233,1,0
9,0.271234,0.58869,0.510714,0.070831,0.002711,0.304603,190,0.052365,0.005854,-0.000242,1,0
7,0.347977,0.716735,0.612843,0.156488,0.011464,0.387013,151,-0.01871,0.004908,-0.031858,1,0
14,0.098305,0.280229,0.174209,0.00966,0.009254,0.266866,221,-0.006715,0.007267,-0.022386,1,1
7,0.678164,0.917359,1.173502,-0.007353,0.000496,0.678164,25,0.012468,0.005529,-0.027571,1,1
9,0.263309,0.634735,0.698007,0.10814,0.003286,0.371425,143,-0.002591,0.004697,-0.012618,0,0
4,0.502621,0.864363,0.505243,0.156541,0.005253,1.0,94,-0.03341,0.007586,-0.057167,1,1
37,0.032484,0.095406,0.075201,0.056202,0.005338,0.188748,141,0.026737,0.005726,0.0,1,0
13,0.131345,0.305022,0.153056,0.037349,0.0021,0.373178,70,0.026378,0.006571,-0.015448,1,0
4,0.317966,0.832733,0.170357,0.07891,0.010031,1.0,27,0.078055,0.011298,-0.037009,1,0
6,0.330153,0.702641,0.405283,0.101162,0.01809,0.361799,160,0.0228,0.010427,-0.005671,0,0
4,0.394068,0.915994,0.542957,0.022014,0.003527,0.394068,234,0.038472,0.005544,-0.001774,1,0
4,0.404607,0.838653,0.309215,-0.047717,1.7e-05,0.565955,62,-0.012639,0.006989,-0.048853,0,1
5,0.359482,0.828813,0.457625,0.103216,0.003373,1.0,235,0.03645,0.005428,-0.009926,1,1
4,0.713797,0.969867,0.927594,0.061888,0.001273,0.713797,197,0.097607,0.005369,-0.00432,1,0
24,0.066495,0.182484,0.176007,-0.002406,0.026844,0.281406,134,-0.015503,0.012781,-0.060865,0,0
13,0.118265,0.29488,0.162711,0.160014,0.019768,0.285477,183,0.005797,0.008094,-0.010363,0,0
4,0.390114,0.813126,0.280228,0.081136,0.001442,1.0,157,0.062291,0.006828,-0.007735,1,0
4,0.366532,0.822164,0.262351,0.033222,0.000822,1.0,185,0.05579,0.006451,-0.000984,1,0
19,0.064669,0.187822,0.089715,0.121775,0.004795,0.169365,119,0.028856,0.006278,-0.001315,1,1
7,0.52026,0.836289,0.815435,0.045128,0.001345,0.671709,31,0.024586,0.007994,-0.065756,1,0
21,0.06108,0.17353,0.120382,0.031155,0.008759,0.201905,179,0.015367,0.005884,-0.00035,1,0
15,0.139837,0.362247,0.411835,0.241281,0.023152,0.403487,232,-0.002797,0.008194,-0.024435,0,1
6,0.243985,0.660611,0.321222,0.099652,0.00691,0.243985,231,0.036159,0.005361,-0.017174,1,0
5,0.826679,0.961539,1.253358,-0.139394,0.012441,0.826679,175,0.050511,0.009164,-0.019018,1,0
14,0.095156,0.267294,0.159697,-0.016594,0.000589,0.424217,10,0.016592,0.007294,-0.019285,1,0
12,0.104949,0.299359,0.111696,0.186528,0.004785,0.250749,197,-0.034148,0.00565,-0.046923,0,0
4,0.641717,0.999893,0.988573,0.12154,0.000555,0.641717,150,0.043914,0.004926,-0.020426,1,0
20,0.094015,0.24159,0.254161,-0.127938,0.045487,0.2935,168,-0.115628,0.013793,-0.137321,0,1
20,0.067487,0.19436,0.153552,0.095872,0.006985,0.184791,69,0.011131,0.00848,-0.017522,1,1
43,0.028162,0.081895,0.075104,0.094225,0.008176,0.156644,132,-0.007463,0.007744,-0.047749,1,0
21,0.065205,0.186107,0.142764,0.053156,0.00707,0.220526,73,0.090285,0.008623,-0.013265,1,0
6,0.683971,0.934658,1.049434,0.219058,0.008946,0.788814,162,-0.021803,0.012051,-0.056624,0,1
12,0.121913,0.348108,0.265265,-0.002701,0.00637,0.197889,77,0.014312,0.007121,-0.050299,1,1
5,0.321719,0.681709,0.243437,0.041195,0.006101,1.0,53,0.033507,0.00873,0.0,1,1
8,0.307463,0.72427,0.69854,-0.031165,0.001326,0.312933,35,-0.051137,0.010581,-0.078822,0,0
33,0.037155,0.110542,0.115673,0.286308,0.021948,0.2183,235,0.029627,0.007156,-0.025086,1,1
5,0.624254,0.850897,0.848508,0.062807,0.024391,0.738405,151,-0.008821,0.008298,-0.085032,0,1
40,0.032504,0.089183,0.080633,-0.081506,0.006505,0.153927,85,-0.004679,0.007311,-0.095778,1,0
7,0.359727,0.666514,0.488619,0.079975,0.006069,0.494332,69,0.066683,0.005804,0.0,1,1
4,0.404926,0.85648,0.309853,-0.046516,0.000336,1.0,11,0.002391,0.007784,-0.043589,1,0
9,0.350697,0.634681,0.602696,0.136705,0.003906,0.424174,160,0.043345,0.010403,-0.013357,1,1
13,0.106712,0.276582,0.11154,-0.001167,0.00355,0.364599,53,-0.020183,0.007755,-0.106215,0,1
12,0.120849,0.296459,0.094396,0.00658,0.000374,0.16609,7,0.060403,0.006862,-0.005175,1,0
5,0.298591,0.708077,0.248127,-0.125567,0.009874,0.474763,99,-0.109603,0.013937,-0.138601,0,1
31,0.037844,0.11319,0.08995,0.104664,0.011846,0.178666,139,0.029967,0.008109,-0.00533,1,1
4,0.336623,0.890337,0.280674,0.270376,0.006282,1.0,171,0.013272,0.009439,-0.005109,1,1
9,0.218716,0.480642,0.32188,0.167644,0.020274,0.328591,172,0.012009,0.011153,-0.046076,0,1
4,0.508675,0.890594,0.517349,0.172992,0.000716,1.0,203,0.030636,0.005271,-0.012121,1,0
11,0.141911,0.39726,0.293682,0.008901,0.005354,0.321385,77,-0.000563,0.005926,-0.034514,1,0
11,0.162133,0.367826,0.216585,0.047157,0.001252,0.2636,18,0.044736,0.00773,-0.000872,1,0
7,0.571509,0.758636,0.857305,0.227013,0.003445,0.621852,172,-0.025917,0.008372,-0.05208,1,1
4,0.357373,0.848345,0.359892,0.017152,0.000202,1.0,15,0.104095,0.006398,0.0,1,0
7,0.352586,0.676344,0.578689,-0.015902,0.016202,0.352586,225,-0.064433,0.011302,-0.093449,0,0
7,0.903764,0.964111,1.521814,0.121767,0.005031,0.914333,217,-0.020985,0.013598,-0.030663,1,0
21,0.068776,0.193102,0.153985,0.098775,0.018125,0.176616,143,-0.070907,0.009389,-0.070907,0,1
10,0.134038,0.363851,0.153292,0.030909,0.004137,0.262696,35,0.003867,0.008362,-0.01322,1,1
14,0.104946,0.273397,0.153574,0.05315,0.003206,0.20047,98,-0.004085,0.006067,-0.008681,1,1
23,0.09781,0.24332,0.409611,-0.063224,0.081977,0.273868,78,-0.168054,0.046108,-0.250799,0,1
4,0.420762,0.937631,0.680049,0.024925,0.00173,1.0,102,0.006481,0.005432,-0.033676,1,0
7,0.314372,0.747444,0.715578,0.12786,0.004836,0.314592,83,0.042523,0.005768,0.0,1,1
5,0.33169,0.719128,0.283746,0.056636,0.001749,1.0,29,0.07511,0.005767,0.0,1,0
4,0.580667,0.911422,0.661335,0.260745,0.014072,0.736607,141,0.06266,0.006224,0.0,1,1
22,0.057688,0.171286,0.11872,0.244178,0.02383,0.216488,228,-0.048384,0.011326,-0.067316,0,0
7,0.451615,0.808432,0.781176,0.206802,0.039157,0.451615,197,0.076408,0.010555,0.0,1,1
4,0.309063,0.834267,0.168534,0.001064,0.003361,1.0,116,0.017752,0.008692,-0.06126,0,0
18,0.073628,0.208916,0.135597,0.137425,0.006041,0.208452,56,0.115788,0.008054,0.0,1,1
6,0.570658,0.90253,0.90943,0.098279,0.006873,0.57809,189,0.00835,0.005671,-0.013677,1,0
43,0.027709,0.07983,0.049662,0.06579,0.002785,0.163231,67,-0.003275,0.00695,-0.027058,1,1
15,0.10283,0.255564,0.16958,0.173559,0.007399,0.193235,101,0.035143,0.007829,-0.00081,1,1
24,0.066632,0.17451,0.161364,0.024231,0.007408,0.16554,59,-0.011931,0.009648,-0.034666,0,0
33,0.035836,0.103596,0.050626,-0.009845,0.001767,0.24281,50,-0.021401,0.004908,-0.032044,1,0
15,0.09093,0.255945,0.169495,0.19519,0.007789,0.209308,207,0.034373,0.007306,-0.023781,1,1
5,0.706205,0.954353,1.012411,0.054072,0.001384,0.706205,48,0.058161,0.009109,-0.08067,1,1
4,0.471768,0.856851,0.443536,0.008244,0.000768,1.0,127,0.062637,0.00623,0.0,1,1
14,0.13479,0.328194,0.255635,0.195133,0.013515,0.191427,234,-0.02283,0.008301,-0.050917,0,1
4,0.809478,0.961707,1.118956,0.003743,0.004766,0.809478,188,0.121538,0.006649,-0.014437,1,0
16,0.085202,0.237222,0.130211,0.272673,0.009141,0.284823,123,0.14239,0.009072,-0.000849,1,1
8,0.244459,0.592093,0.434187,0.102099,0.003991,0.332077,118,0.084962,0.009486,-0.000912,1,0
4,0.473092,0.889648,0.456298,0.137111,0.002748,0.473092,174,0.010201,0.006597,-0.021733,1,1
9,0.151166,0.443882,0.240597,0.005922,0.00256,0.298138,31,0.021936,0.008557,-0.004294,1,1
5,0.423215,0.875894,0.750664,0.220795,0.02949,0.523777,230,0.058173,0.008191,0.0,1,1
13,0.119047,0.35125,0.25598,0.094311,0.026617,0.272096,225,-0.047627,0.009503,-0.078994,0,0
9,0.205584,0.487336,0.318853,0.133165,0.004971,0.239852,57,0.066221,0.00614,0.0,1,1
8,0.247984,0.639926,0.560617,0.177444,0.002246,1.0,78,0.06357,0.004993,0.0,1,1
30,0.039666,0.118928,0.108018,-0.037954,0.010937,0.191094,161,0.000489,0.008281,-0.093193,0,1
24,0.060164,0.160946,0.120119,0.117479,0.004941,0.158908,90,0.058675,0.004743,0.0,1,1
19,0.070557,0.205722,0.169822,-0.074865,0.006323,0.164182,52,-0.059088,0.012709,-0.130793,0,0
6,0.271472,0.630311,0.282513,0.04351,0.032001,0.413594,113,-0.029497,0.012376,-0.043204,0,0
32,0.035457,0.103585,0.04271,0.004004,0.001865,0.163322,15,-0.010934,0.011046,-0.052377,0,1
3,0.925409,1.0,1.184151,0.161321,0.00186,0.925409,36,0.03052,0.015546,-0.001329,1,1
13,0.111292,0.317627,0.181181,0.064748,0.039937,0.206334,157,0.117821,0.012754,0.0,1,1
42,0.030349,0.087861,0.111619,0.053421,0.017633,0.198166,200,-0.015969,0.008973,-0.067093,0,1
45,0.03022,0.087134,0.102604,-0.105402,0.015951,0.180201,99,-0.040719,0.010531,-0.090818,0,0
5,0.917407,0.998703,1.434813,0.240516,0.005247,0.985294,210,0.017089,0.011634,0.0,1,1
9,0.151543,0.442103,0.239518,-0.088095,0.009048,0.40356,87,-0.054018,0.007653,-0.109525,0,0
9,0.289259,0.699922,0.733178,0.131243,0.00509,0.399869,120,0.02429,0.007753,-0.028524,1,1
5,0.376274,0.792642,0.516429,0.013073,0.000703,1.0,24,0.026619,0.00572,-0.01724,1,0
25,0.062869,0.170116,0.182365,-0.008645,0.026537,0.21269,231,0.048035,0.010873,0.0,1,0
8,0.211804,0.590368,0.478435,0.024018,0.013031,0.331236,112,-0.052428,0.011473,-0.076011,0,1
7,0.229537,0.543644,0.248713,-0.062977,0.019999,0.36311,172,0.134312,0.009557,-0.007458,1,0
9,0.408136,0.754221,0.914645,-7.2e-05,0.000894,0.461821,36,0.007614,0.009631,-0.018035,0,1
43,0.029263,0.086268,0.100467,0.107967,0.016769,0.176406,161,0.055738,0.010238,-0.019936,1,1
5,0.761324,0.984844,1.122647,0.140005,0.002296,0.761324,204,-0.039542,0.007624,-0.064825,1,1
10,0.182977,0.452589,0.366673,-0.105618,0.042568,0.182977,168,0.096483,0.015197,-0.15673,1,1
13,0.139502,0.342708,0.271702,0.04231,0.000982,0.220116,97,0.032305,0.004932,-0.013777,1,0
30,0.036777,0.109667,0.046642,-0.007382,0.00108,0.233742,27,0.005687,0.006758,-0.018585,1,0
9,0.13839,0.393084,0.124607,0.179761,0.007018,0.232777,112,0.018581,0.009521,-0.009412,1,1
11,0.126004,0.363406,0.22173,0.348113,0.033595,0.28685,174,0.094226,0.009569,0.0,1,0
7,0.285635,0.775472,0.693802,0.123945,0.028468,0.285635,144,0.059617,0.010158,-0.018167,1,1
15,0.102126,0.276256,0.189128,0.102946,0.005563,0.228142,176,0.007556,0.006356,-0.013866,1,1
7,0.324454,0.803305,0.749468,0.111826,0.005828,0.383496,56,0.061585,0.009443,-0.011977,1,1
13,0.130177,0.324086,0.218716,-0.014367,0.062195,0.227071,165,0.02027,0.015171,-0.019021,1,1
5,0.313754,0.728274,0.265124,0.013683,0.000197,1.0,29,-0.004868,0.004843,-0.014339,1,1
4,0.394369,0.844835,0.350604,0.485298,0.011375,1.0,168,0.024327,0.011693,0.0,1,0
42,0.031998,0.088902,0.096555,0.159987,0.012296,0.146121,67,0.099391,0.012962,0.0,1,1
18,0.066581,0.195329,0.093117,0.22965,0.0051,0.171145,84,0.073921,0.006184,0.0,1,1
6,0.33976,0.893899,0.787797,0.113782,0.001388,0.33976,46,0.072762,0.006957,0.0,1,0
6,0.39801,0.77251,0.610527,0.059055,0.001179,1.0,63,-0.005037,0.006399,-0.01962,1,0
8,0.217866,0.49463,0.23926,0.18648,0.005313,0.259928,112,0.032882,0.005177,-0.005886,1,0
9,0.32153,0.658792,0.652177,-0.007237,0.001635,0.32153,28,0.012197,0.006542,-0.00844,1,0
14,0.113615,0.311607,0.267538,0.192218,0.008306,0.261723,98,0.058075,0.009309,0.0,1,1
9,0.37008,0.671068,0.693413,0.08697,0.00402,0.419807,186,0.036602,0.007179,-0.035134,1,1
9,0.190698,0.44795,0.24131,-0.064285,0.003934,0.268261,98,-0.05911,0.008065,-0.116749,0,1
4,0.391279,0.840483,0.282558,-0.043704,0.010932,1.0,130,0.003345,0.010195,-0.071491,0,0
39,0.029794,0.08761,0.045522,0.047315,0.002254,0.206146,39,0.086251,0.007563,-0.003571,1,1
36,0.032956,0.094976,0.058838,0.028093,0.003804,0.170774,50,0.019434,0.009916,-0.011455,1,1
5,0.428426,0.977958,0.826907,0.054612,0.00147,0.428426,36,0.05096,0.005781,-0.008472,1,1
4,0.469036,0.921994,0.50575,0.103198,0.000951,0.469036,63,-0.015536,0.00726,-0.043119,1,1
13,0.098749,0.278972,0.111101,0.065927,0.005574,0.165309,165,-0.037295,0.004398,-0.040629,0,0
14,0.092357,0.262899,0.139067,0.061031,0.003431,0.287821,161,-0.001553,0.007139,-0.058731,1,0
6,0.488224,0.940814,0.939772,0.023135,0.000617,0.488224,59,0.019035,0.005113,-0.009186,1,0
5,0.424691,0.792699,0.449382,0.039526,0.000201,0.424691,18,0.038435,0.013353,-0.013896,1,0
15,0.080253,0.236911,0.118808,0.024049,0.021958,0.250186,157,0.0197,0.012329,-0.024122,0,0
5,0.298762,0.742505,0.285009,0.023491,0.011157,0.459887,168,-0.011918,0.011738,-0.104254,1,1
6,0.4842,0.800965,0.74274,0.047338,0.007707,0.4842,206,-0.018306,0.009054,-0.026759,1,0
34,0.036071,0.104244,0.066785,0.18722,0.01042,0.145017,188,0.06357,0.004993,0.0,1,0
10,0.163625,0.360575,0.128136,-0.003557,0.014052,0.356097,207,0.033774,0.009931,-0.014594,1,0
12,0.129638,0.371842,0.286028,0.057626,0.002332,0.274292,90,0.003197,0.005226,-0.029308,1,0
8,0.166865,0.457701,0.165401,0.180254,0.001744,0.272862,109,0.046123,0.00921,-0.008432,1,0
14,0.112938,0.300022,0.220618,-0.002974,0.007288,0.437321,111,0.074438,0.008216,-0.043198,1,0
36,0.033654,0.099668,0.095352,0.241759,0.012657,0.172535,99,0.077139,0.008591,-0.021534,1,1
3,0.543027,1.0,0.604148,0.249653,0.005963,0.543027,193,0.018276,0.00842,-0.016919,1,1
13,0.128882,0.322227,0.211021,-0.015983,0.003996,0.183973,63,0.013882,0.007732,-0.064602,0,0
9,0.165129,0.455144,0.281566,0.216325,0.004123,0.240469,116,0.059591,0.005359,-0.01172,1,1
11,0.13853,0.380031,0.271939,0.061654,0.001705,0.301888,15,-0.019987,0.012878,-0.044637,0,1
15,0.135487,0.320016,0.299391,0.207622,0.007779,0.191533,84,0.072118,0.006129,0.0,1,1
13,0.155001,0.338191,0.265442,0.073224,0.00806,0.494576,178,0.039084,0.00613,-0.010779,1,0
8,0.274087,0.551169,0.352337,0.044999,0.003076,0.274087,122,0.080701,0.007026,0.0,1,0
23,0.058559,0.157316,0.098694,0.02843,0.00278,0.213018,192,0.001237,0.004851,-0.010431,1,0
16,0.087719,0.239476,0.122426,0.0297,0.008451,0.233898,35,0.04466,0.015682,-0.025831,1,1
18,0.069506,0.204292,0.151494,0.383785,0.036519,0.174526,225,0.025941,0.012097,-0.040366,0,1
10,0.195822,0.420853,0.253606,0.012712,0.008275,0.201787,206,0.024586,0.007994,-0.065756,1,1
4,0.809995,0.974172,1.119991,-0.240009,0.03251,0.905957,224,-0.06936,0.008127,-0.124306,0,0
14,0.096417,0.270817,0.159276,0.087843,0.006527,0.291585,74,0.023621,0.008575,0.0,1,1
6,0.390125,0.736852,0.498943,-0.020208,8.2e-05,0.635629,10,0.023092,0.006899,-0.009226,1,1
7,0.419286,0.810821,0.764499,0.149656,0.002789,0.419286,111,0.023079,0.005411,-0.017269,1,0
15,0.108768,0.309136,0.286106,-0.043181,0.005587,0.236331,92,-0.040548,0.007689,-0.083435,0,1
4,0.385713,0.851026,0.303781,-0.097713,0.002002,0.385713,158,-0.028675,0.0068,-0.090131,0,0
15,0.101773,0.250048,0.121825,0.119563,0.001924,0.209949,66,0.081524,0.005344,-0.003829,1,1
34,0.036784,0.10849,0.109935,-0.054345,0.014939,0.151349,223,0.054303,0.008374,-0.078789,1,1
43,0.028584,0.084736,0.103043,-0.002429,0.012267,0.193538,83,-0.051739,0.012634,-0.064631,1,0
5,0.288187,0.750687,0.301374,0.048001,0.011654,1.0,181,0.028307,0.006345,0.0,1,0
5,0.67439,0.980733,1.117336,0.412595,0.051237,0.958668,197,-0.290231,0.041124,-0.304519,0,1
4,0.548841,0.983176,0.672146,0.232349,0.007792,0.548841,91,0.086564,0.009502,-0.006121,1,1
5,0.812508,0.982708,1.225016,0.314583,0.005158,0.830586,106,0.092464,0.013014,0.0,1,0
11,0.143763,0.38756,0.272014,0.094431,0.003173,0.236841,55,0.060606,0.006641,-0.026468,1,0
19,0.072001,0.206555,0.159809,-0.024059,0.008874,0.216112,144,0.00233,0.007348,-0.044813,0,1
9,0.204542,0.552882,0.439098,0.044938,0.00028,0.242911,8,0.025162,0.006218,0.0,1,1
10,0.16906,0.42829,0.303264,0.053335,0.026686,0.296979,217,0.066875,0.009585,-0.013745,1,0
6,0.869606,0.958453,1.405878,0.026082,0.000589,0.869606,66,0.037725,0.005746,-0.022654,1,0
31,0.040264,0.113925,0.065194,0.109186,0.004118,0.158688,120,0.066277,0.00468,0.0,1,1
5,0.983994,0.998258,1.567987,-0.114952,0.000265,0.983994,200,0.1961,0.012127,-0.08705,1,0
16,0.087614,0.239759,0.126018,0.047552,0.010208,0.182747,148,0.021289,0.006547,-0.041674,1,1
12,0.098843,0.280413,0.077167,-0.019492,0.004264,0.240172,63,-0.029464,0.009809,-0.104973,0,1
9,0.402893,0.823435,0.980204,0.27887,0.009416,0.402893,216,-0.011766,0.008676,-0.02229,0,1
17,0.086694,0.231708,0.139316,0.07856,0.003258,0.244565,108,0.023595,0.007526,-0.038195,1,1
12,0.12876,0.327335,0.206286,-0.09261,0.032323,0.22003,178,-0.120762,0.013199,-0.133276,0,1
9,0.186808,0.471223,0.312124,-0.034589,0.001271,0.271911,8,-0.070605,0.014038,-0.073151,0,0
7,0.370584,0.77551,0.693877,0.023603,0.0032,0.531317,24,-0.019916,0.011978,-0.032645,1,1
14,0.113937,0.323117,0.271116,0.107633,0.012923,0.241116,84,0.076741,0.012099,0.0,1,1
37,0.035995,0.103895,0.113527,0.171844,0.020693,0.192536,192,0.008914,0.007976,-0.027138,1,1
13,0.106368,0.285939,0.131069,0.034386,0.008951,0.323839,106,0.040363,0.007928,-0.050883,0,0
4,0.508781,0.875709,0.517563,-0.078061,0.006178,1.0,154,-0.008054,0.006659,-0.038706,1,1
19,0.072592,0.199571,0.14322,0.124787,0.006754,0.203905,116,0.072961,0.005344,0.0,1,0
43,0.027766,0.082891,0.084885,-0.056763,0.00785,0.166923,109,-0.058227,0.008338,-0.104165,0,0
31,0.03771,0.112046,0.067672,0.006751,0.005511,0.188494,38,0.016288,0.009924,-0.0131,1,0
3,0.511817,1.0,0.356967,0.02188,0.000138,0.511817,22,0.087749,0.009154,-0.017857,1,0
5,0.48044,0.88799,0.664831,-0.05223,0.011149,0.48044,109,0.027464,0.007283,-0.074447,0,1
5,0.64662,0.908002,0.900463,-0.04589,0.002998,0.64662,225,0.010967,0.011699,-0.027454,1,0
8,0.273965,0.741643,0.742462,0.068225,0.004291,0.319614,25,0.001883,0.008945,-0.06542,0,0
6,0.680205,0.970577,1.051536,0.049553,0.00152,0.680205,125,0.035565,0.005931,-0.005089,0,1
5,0.430554,0.948581,0.843947,0.343895,0.019205,0.430554,161,0.098075,0.009468,-0.021384,1,1
6,0.866573,0.975454,1.399812,0.464778,0.001353,0.866573,168,0.099676,0.009509,-0.031405,1,1
4,0.424625,0.883626,0.423656,0.0677,0.002501,0.424625,186,0.038653,0.005228,-0.005682,1,0
4,0.657961,0.925366,0.815922,0.11016,0.000595,1.0,132,0.049322,0.005026,-0.007841,1,1
4,0.414564,0.915838,0.433543,0.036526,0.000101,1.0,13,0.128126,0.006891,-0.036849,1,1
8,0.293201,0.678129,0.606258,-0.113986,0.024558,1.0,153,-0.087601,0.015462,-0.090108,0,1
8,0.248996,0.631348,0.512697,0.073229,0.011563,0.497779,167,0.005974,0.009038,-0.024364,1,1
5,0.649467,0.975032,0.898934,0.194207,0.010849,0.649467,172,0.038736,0.00593,0.0,1,1
5,0.380642,0.765957,0.396121,0.075196,0.001501,1.0,60,0.049322,0.005026,-0.007841,1,0
24,0.065884,0.176191,0.149855,0.13702,0.013876,0.231683,127,0.038789,0.008749,0.0,1,0
9,0.409442,0.780149,0.905137,0.050726,0.002377,0.409442,224,-0.011053,0.006877,-0.037592,1,1
10,0.184905,0.429633,0.260337,-0.022011,0.003033,0.341829,25,0.072345,0.011391,-0.062057,1,1
4,0.777955,0.997316,1.05591,-0.036151,0.004609,0.777955,20,0.024352,0.011004,-0.096984,0,0
12,0.117675,0.319201,0.146429,0.092513,0.016022,0.344582,188,0.010923,0.006335,0.0,1,0
5,0.416651,0.898944,0.626865,0.029074,0.000791,0.416651,42,0.039934,0.005677,-0.016159,1,0
13,0.151392,0.345492,0.229446,0.019401,0.00055,0.22132,13,0.028477,0.006632,-0.001403,1,1
21,0.078698,0.194553,0.192237,0.371485,0.030155,0.208035,209,-0.028802,0.01397,-0.041215,0,1
35,0.031201,0.092242,0.041596,0.002137,0.001432,0.173871,22,0.029106,0.006771,-0.001537,1,1
6,0.380519,0.728486,0.491423,0.093719,0.018156,0.526759,148,0.014061,0.010877,-0.014087,1,1
22,0.058125,0.1688,0.138376,0.076704,0.006982,0.219682,225,0.135707,0.00655,0.0,1,0
